# ID        V        eV      rV_1     VR      eVR     VI      eVI     col2        col3       Plx       pmRA      pmDE     
  5233241   15.44    0.028   -1.517   1.083   0.036   2.542   0.034   80.885064   8.595499   1.5286    0.946     -9.848   
  5233313   13.092   0.007   -0.377   0.743   0.01    1.839   0.009   80.888083   8.587671   0.1655    0.204     0.078    
  5234115   17.009   0.337   -2.343   1.536   0.363   3.206   0.354   80.921489   8.609004   3.2711    3.991     -0.439   
  5233859   13.745   0.016   0.219    0.521   0.025   1.511   0.024   80.910799   8.598955   0.9845    2.742     -3.222   
  5233219   15.811   0.033   0.526    0.515   0.048   1.567   0.053   80.884166   8.064505   0.232     2.008     -1.841   
  5233600   18.585   0.386   -2.125   1.209   0.433   3.075   0.404   80.900032   8.615677   1.4997    -2.57     -3.912   
  5233538   16.03    0.037   -1.058   0.645   0.052   1.64    0.058   80.897434   8.186319   0.2033    -2.526    -1.568   
  5233230   14.895   0.019   -1.104   1.0     0.024   2.45    0.023   80.884623   8.596419   3.1588    16.73     -26.585  
  5233021   13.969   0.009   0.111    0.621   0.013   1.607   0.015   80.8759     8.596148   0.4696    1.337     0.543    
  5223504   16.514   0.051   -0.516   0.743   0.067   1.898   0.072   80.646002   8.633927   -0.7065   2.574     -2.846   
  5224056   18.446   0.288   -1.799   1.128   0.328   2.461   0.316   80.669002   8.651041   ""        ""        ""       
  5224052   12.799   0.004   -0.596   0.809   0.006   1.984   0.006   80.668834   8.685741   1.2827    -3.055    -17.641  
  5224486   19.171   0.475   -2.519   1.93    0.5     3.397   0.496   80.686919   8.635871   ""        ""        ""       
  5223822   14.855   0.015   -0.504   0.774   0.021   1.899   0.021   80.659291   8.648428   1.183     5.212     -2.716   
  5223873   15.827   0.03    -0.719   0.838   0.038   2.031   0.04    80.661401   8.666173   0.2645    -1.792    -1.246   
  5224105   13.454   0.007   -0.057   0.654   0.01    1.673   0.01    80.671063   8.627177   0.6227    1.289     -5.131   
  5224079   16.692   0.059   -0.938   0.988   0.075   2.159   0.078   80.669979   8.678944   0.0641    0.811     -1.309   
  5223086   16.935   0.079   -0.898   0.883   0.102   2.093   0.104   80.628594   8.631187   1.1051    1.464     -2.153   
  5224165   16.276   0.05    0.101    0.711   0.065   1.782   0.076   80.673577   8.145682   ""        ""        ""       
  5224175   12.389   0.004   -1.199   0.978   0.006   2.298   0.005   80.673995   8.683968   0.2667    1.774     -0.61    
  5224404   15.3     0.022   -0.478   0.757   0.028   1.886   0.029   80.68353    8.634627   0.5611    0.671     2.201    
  5224416   14.557   0.012   1.954    0.814   0.017   1.983   0.016   80.684031   8.259405   -0.3637   1.225     -10.119  
  5223739   14.665   0.012   0.809    0.644   0.018   1.739   0.018   80.655825   7.653267   1.2139    -6.705    6.817    
  5223725   17.743   0.142   -2.328   1.088   0.164   2.498   0.167   80.655247   7.794204   2.5572    16.285    -18.175  
  5223106   17.567   0.135   -1.69    1.078   0.154   2.704   0.154   80.629454   8.639748   1.0728    -0.951    -3.341   
  5223268   18.482   0.337   -1.91    0.587   0.433   2.291   0.395   80.636201   7.757506   0.4519    0.261     0.543    
  5223356   10.721   0.002   5.896    0.914   0.004   2.158   0.003   80.639856   8.054508   0.6681    5.955     -2.166   
  5223526   16.533   0.061   -0.951   0.951   0.074   2.139   0.077   80.646926   8.63008    -0.0249   3.715     -7.049   
  5223282   14.987   0.015   -0.029   0.587   0.023   1.676   0.023   80.636781   8.663209   0.5957    0.148     -0.117   
  5224446   18.269   0.224   -1.506   1.204   0.261   2.824   0.249   80.685273   8.626424   ""        ""        ""       
  5223254   16.387   0.047   -0.244   0.815   0.062   1.891   0.066   80.635597   8.647306   0.5824    2.696     0.195    
  5223968   17.482   0.11    -0.623   1.522   0.122   3.494   0.114   80.665371   7.79463    -0.4616   1.575     0.217    
  5223204   14.252   0.011   -0.822   0.861   0.015   2.071   0.014   80.63354    8.646339   0.0561    -0.557    -0.296   
  5223508   14.146   0.01    1.104    0.587   0.014   1.587   0.016   80.646204   8.127094   0.0796    2.134     0.765    
  5225320   15.275   0.02    -0.137   0.69    0.028   1.763   0.029   80.721679   8.685327   0.3974    4.536     -3.769   
  5225139   16.712   0.063   -0.424   0.877   0.078   1.927   0.087   80.714143   8.683044   ""        ""        ""       
  5225163   16.522   0.058   -1.713   0.975   0.072   2.872   0.063   80.715144   8.673842   3.0805    -3.161    -10.284  
  5224599   17.113   0.08    -0.88    0.659   0.115   1.892   0.126   80.69165    8.658843   ""        ""        ""       
  5225289   11.469   0.003   4.06     0.95    0.004   2.221   0.004   80.72041    7.999472   -0.017    2.313     1.936    
  5225367   15.537   0.022   -0.361   0.741   0.031   1.813   0.035   80.723635   8.653836   0.5259    1.445     -1.703   
  5225027   17.175   0.089   -1.048   0.773   0.12    2.287   0.112   80.709466   8.661293   ""        ""        ""       
  5224919   16.037   0.035   -0.407   0.703   0.048   1.969   0.049   80.704997   8.635749   0.7109    2.668     -5.627   
  5224635   13.297   0.006   -0.071   0.639   0.009   1.672   0.009   80.693125   8.670804   0.9735    2.555     -0.703   
  5224569   16.2     0.04    -0.097   0.649   0.057   1.638   0.07    80.690392   8.660121   -0.0499   -0.497    -0.361   
  5224623   18.256   0.209   -1.237   1.428   0.237   3.292   0.223   80.692653   8.073856   -0.0947   3.333     2.346    
  5224848   16.916   0.077   -2.351   1.205   0.089   3.399   0.08    80.702016   8.673585   3.6872    9.114     -2.257   
  5224797   15.57    0.025   -0.07    0.617   0.036   1.71    0.038   80.699911   8.672687   0.2866    1.561     1.243    
  5225373   18.37    0.261   -4.755   0.566   0.392   2.702   0.288   80.723897   8.075773   2.79      14.518    -0.823   
  5225808   11.866   0.003   -0.798   0.876   0.004   2.075   0.004   80.742036   8.666827   0.9129    6.806     -4.973   
  5225690   15.32    0.027   0.346    1.35    0.031   1.517   0.042   80.73709    8.628334   ""        ""        ""       
  5225836   15.547   0.024   -0.301   0.722   0.031   1.762   0.035   80.743178   8.644261   0.0645    2.981     -2.99    
  5224758   16.234   0.042   -0.176   0.663   0.057   1.873   0.059   80.69826    8.673527   0.2372    2.384     2.81     
  5225713   12.75    0.005   -0.127   0.672   0.008   1.746   0.007   80.738054   8.62899    1.5063    1.327     -1.532   
  5225711   17.723   0.141   -1.985   1.461   0.156   2.889   0.155   80.73798    8.68414    ""        ""        ""       
  5225619   15.223   0.02    -0.241   0.697   0.028   1.78    0.028   80.734131   8.658758   0.3449    2.58      3.055    
  5225880   15.03    0.015   -1.003   0.96    0.021   2.223   0.02    80.745034   8.665444   ""        ""        ""       
  5225446   18.371   0.261   -1.728   1.225   0.303   2.654   0.292   80.72694    8.650812   ""        ""        ""       
  5225868   10.771   0.002   -0.618   0.82    0.004   1.982   0.003   80.744502   8.684077   0.7388    -2.636    0.649    
  5230826   15.689   0.03    -0.322   0.806   0.04    1.848   0.04    80.784453   8.637375   0.4141    9.855     -10.456  
  5230876   15.086   0.018   -0.003   0.632   0.026   1.604   0.028   80.786524   8.629842   0.4271    0.658     -0.951   
  5230280   10.976   0.002   5.401    0.661   0.004   1.687   0.003   80.761696   8.134117   0.1383    -0.502    -0.768   
  5230018   16.308   0.046   0.021    0.586   0.064   1.607   0.072   80.750777   8.669551   0.0717    2.581     -0.636   
  5230109   15.978   0.034   0.21     0.607   0.047   1.561   0.052   80.754575   8.674727   -0.1097   1.572     -1.059   
  5231112   15.932   0.033   0.691    0.647   0.047   1.758   0.052   80.796363   7.728609   0.1248    -0.818    -1.168   
  5231189   18.355   0.302   -1.641   0.482   0.423   2.545   0.345   80.799574   8.685767   2.2318    -0.55     -2.907   
  5230174   13.328   0.006   -0.587   0.802   0.008   1.96    0.008   80.757253   8.669727   0.0941    1.124     -0.056   
  5230108   16.568   0.052   -0.182   0.703   0.072   1.777   0.075   80.754529   8.659646   ""        ""        ""       
  5231283   13.467   0.007   0.399    0.527   0.011   1.451   0.011   80.803469   8.677081   0.4856    2.993     -1.762   
  5230093   13.152   0.006   -0.16    0.689   0.008   1.768   0.008   80.753899   8.634074   0.7917    -1.724    -4.398   
  5230079   11.83    0.003   -0.212   0.701   0.004   1.782   0.004   80.753297   8.640251   1.4073    10.986    -12.38   
  5230036   16.51    0.054   -0.049   0.702   0.073   1.735   0.085   80.751505   8.633254   ""        ""        ""       
  5231384   17.226   0.103   -0.605   1.017   0.129   1.77    0.157   80.807699   8.656664   0.3355    -5.548    2.467    
  5230982   16.819   0.073   -0.89    0.869   0.094   2.091   0.095   80.790927   8.628083   ""        ""        ""       
  5230931   17.398   0.114   -0.806   0.83    0.153   2.276   0.137   80.788827   8.680061   0.5665    2.461     -5.621   
  5231098   16.139   0.043   -3.884   0.773   0.055   1.95    0.058   80.795791   7.761842   1.9363    14.165    -2.15    
  5230825   14.593   0.013   -0.231   0.695   0.019   1.793   0.019   80.784384   8.625255   0.4291    1.521     -0.453   
  5230432   17.393   0.118   -0.614   0.753   0.158   1.729   0.183   80.768008   8.637351   ""        ""        ""       
  5230708   14.822   0.014   -0.399   0.745   0.02    1.892   0.022   80.779502   8.668747   1.3215    -2.892    -12.874  
  5232630   16.317   0.043   0.653    0.532   0.067   1.61    0.077   80.859593   8.656047   0.1862    1.711     -1.348   
  5232861   17.98    0.199   -2.171   1.688   0.216   3.282   0.21    80.869226   8.642496   1.2849    7.122     -2.762   
  5232733   13.471   0.007   -4.244   0.735   0.01    1.811   0.01    80.863908   8.184259   3.4588    5.382     -18.188  
  5232041   16.777   0.066   0.234    0.553   0.091   1.569   0.108   80.83507    8.628867   ""        ""        ""       
  5232047   15.095   0.018   1.62     0.523   0.028   1.487   0.029   80.835293   8.018918   0.0906    1.19      -2.263   
  5232793   15.638   0.028   0.1      0.65    0.039   1.682   0.044   80.866405   8.664327   0.3699    -0.528    -1.018   
  5231555   17.319   0.099   -0.363   0.725   0.136   2.069   0.139   80.814815   8.641589   0.1539    3.536     -2.951   
  5232123   15.777   0.032   -0.543   0.825   0.043   2.05    0.044   80.838481   8.686873   1.0459    1.129     -6.436   
  5232223   15.343   0.022   0.42     0.471   0.033   1.426   0.037   80.84265    8.632759   -0.0707   1.569     0.892    
  5232216   17.691   0.147   -1.07    1.095   0.181   2.492   0.173   80.842347   8.635598   0.3223    7.385     -9.871   
  5231936   16.195   0.042   -1.131   0.632   0.059   1.768   0.062   80.830683   8.273995   0.5404    2.283     -0.058   
  5231946   15.276   0.02    -0.109   0.624   0.029   1.651   0.032   80.831084   8.665151   -0.0878   0.03      -4.419   
  5232527   16.298   0.044   -0.381   0.689   0.067   1.851   0.066   80.855321   8.674733   0.5536    4.637     -4.715   
  5231971   16.961   0.081   -1.665   0.962   0.104   2.742   0.095   80.832126   8.640106   ""        ""        ""       
  5232017   16.253   0.046   0.242    0.521   0.069   1.283   0.098   80.834056   8.649595   0.3855    -0.061    0.483    
  5232050   15.355   0.022   0.629    0.519   0.033   1.425   0.04    80.835438   8.63127    0.237     0.516     -0.311   
  5232021   12.976   0.006   0.389    0.532   0.008   1.447   0.009   80.834237   8.660567   0.8672    -4.503    0.443    
  5232166   18.319   0.318   -1.807   1.431   0.345   3.011   0.335   80.840287   8.675734   1.2246    -0.078    -2.047   
  5232278   17.336   0.109   -1.148   1.186   0.135   2.463   0.127   80.844926   8.662489   0.1646    -3.028    -0.966   
  5232510   11.232   0.003   0.649    0.451   0.004   1.306   0.004   80.854594   8.652803   1.5375    5.611     -1.144   
  5231665   17.751   0.243   -1.874   1.668   0.255   3.184   0.251   80.819413   8.664053   1.6207    -5.213    -11.426  
  5231567   15.187   0.023   -0.042   0.608   0.031   1.656   0.034   80.815316   8.663439   0.2921    6.268     -1.601   
  5231571   14.082   0.01    0.186    0.572   0.015   1.558   0.016   80.815493   8.654306   0.1765    1.262     1.388    
  5231579   16.037   0.041   -0.372   0.769   0.054   2.016   0.053   80.81582    8.625219   0.603     2.716     -5.083   
  5231643   14.389   0.012   0.201    0.569   0.018   1.544   0.019   80.818463   8.662758   0.825     3.557     3.226    
  5232418   16.705   0.062   0.001    0.813   0.086   1.711   0.103   80.850764   8.628798   0.6231    3.8       0.017    
  5232340   16.402   0.05    -0.13    0.605   0.074   1.835   0.071   80.847532   8.642623   0.3152    4.173     -8.134   
  5232342   16.555   0.063   0.401    0.601   0.089   1.432   0.107   80.847615   8.67342    0.0934    1.326     -0.958   
  5232328   13.893   0.009   3.013    0.565   0.013   1.5     0.013   80.847021   8.00942    1.7048    2.987     -4.967   
  5232331   17.764   0.157   -1.617   1.159   0.182   2.796   0.174   80.847143   8.631667   1.3853    -0.858    -8.534   
  5233991   15.831   0.034   -0.457   0.861   0.045   1.914   0.051   80.916312   8.632117   0.9012    0.044     -3.561   
  5234074   14.557   0.014   -0.052   0.652   0.02    1.679   0.021   80.919772   8.637952   0.7295    5.414     -5.923   
  5233830   15.353   0.022   0.525    0.561   0.033   1.535   0.036   80.909614   8.659608   0.1755    0.189     1.241    
  5233912   17.15    0.093   -0.284   1.01    0.118   2.485   0.112   80.913021   8.23441    1.7788    4.753     0.057    
  5234092   16.527   0.071   -0.664   1.334   0.081   3.232   0.074   80.920515   7.870028   -0.0974   -1.954    -3.442   
  5233793   15.311   0.02    0.387    0.506   0.032   1.382   0.039   80.908055   8.684114   0.1758    1.34      -0.085   
  5233794   14.272   0.012   0.303    0.553   0.017   1.503   0.019   80.908117   8.637236   0.7229    3.208     3.864    
  5233405   16.341   0.053   -1.203   0.587   0.074   1.676   0.082   80.891879   8.228326   0.7436    3.041     -5.03    
  5233724   16.432   0.06    0.332    0.483   0.092   1.469   0.102   80.905203   8.660373   0.105     0.823     -0.67    
  5233643   14.671   0.015   0.399    0.491   0.022   1.477   0.024   80.901798   8.663951   0.3262    1.631     -0.535   
  5233304   14.91    0.017   0.007    0.602   0.025   1.637   0.025   80.887688   8.685013   0.6       0.824     -9.654   
  5233072   14.164   0.01    0.453    0.549   0.015   1.462   0.017   80.878002   8.653139   0.6184    0.076     -0.429   
  5233117   17.646   0.161   -1.672   1.187   0.188   2.824   0.174   80.879882   8.638867   ""        ""        ""       
  5233211   16.254   0.054   -1.015   0.629   0.081   1.665   0.087   80.883804   8.161094   0.7727    -6.847    -2.171   
  5233362   16.929   0.088   -0.62    0.883   0.11    2.124   0.109   80.890087   8.666307   0.5634    -1.926    -0.553   
  5233323   14.022   0.01    0.278    0.563   0.014   1.503   0.016   80.88846    8.636849   0.758     5.713     -4.958   
  5233550   10.913   0.002   0.997    0.327   0.004   1.099   0.004   80.897943   8.648341   0.7731    2.35      -4.345   
  5233426   13.257   0.007   0.181    0.485   0.011   1.388   0.011   80.89279    8.219415   0.787     1.999     -1.814   
  5233505   13.696   0.007   -0.517   0.79    0.01    1.918   0.011   80.896043   8.674533   0.0821    0.007     -1.433   
  5233242   15.516   0.025   0.148    0.588   0.035   1.575   0.04    80.885097   8.638047   0.3324    2.146     -6.536   
  5223144   16.625   0.055   -1.133   0.887   0.07    2.211   0.07    80.631007   8.738309   1.1759    3.05      -4.903   
  5223425   16.529   0.057   -0.777   0.723   0.076   1.87    0.078   80.642713   8.147416   0.5802    1.138     -1.656   
  5224140   17.428   0.123   -1.25    0.898   0.15    2.429   0.145   80.67252    8.698679   0.9457    3.491     -2.9     
  5223541   14.069   0.009   0.011    0.606   0.013   1.646   0.013   80.647577   8.692691   0.3858    -1.513    -0.339   
  5223311   16.137   0.039   -0.517   0.845   0.05    1.958   0.053   80.637998   8.698339   0.7883    3.58      -7.604   
  5223378   15.273   0.019   -0.146   0.733   0.028   1.79    0.028   80.640757   8.688397   0.6516    1.117     -1.363   
  5223050   16.852   0.073   -0.042   1.136   0.084   2.588   0.081   80.627087   7.668257   -3.8327   4.031     -0.032   
  5223617   16.558   0.05    -0.236   0.744   0.069   1.941   0.077   80.65072    8.745835   0.8475    0.763     -2.087   
  5223697   17.858   0.167   -2.673   1.421   0.185   3.459   0.173   80.654066   8.719951   5.263     9.772     -14.69   
  5223691   15.476   0.025   0.031    0.658   0.036   1.754   0.042   80.653823   8.726285   0.4742    2.465     -1.38    
  5223653   14.465   0.012   1.116    0.57    0.017   1.558   0.018   80.652236   8.052543   0.9446    6.212     -7.523   
  5223755   16.236   0.038   -1.947   0.641   0.052   1.662   0.069   80.656476   7.78417    0.6225    14.046    -4.52    
  5223403   15.897   0.031   0.012    0.623   0.044   1.716   0.048   80.641832   8.70513    0.2114    0.392     -1.112   
  5223708   15.079   0.017   0.105    0.595   0.024   1.554   0.027   80.654506   8.708354   0.2177    2.172     -0.608   
  5223853   17.472   0.122   -1.182   1.083   0.144   2.447   0.145   80.660581   8.738209   0.5153    10.636    -4.31    
  5223866   16.569   0.052   -0.756   0.916   0.066   2.09    0.069   80.661099   8.691936   0.9239    -0.433    -6.356   
  5223177   15.59    0.025   -1.002   0.996   0.031   2.341   0.031   80.632409   8.729056   1.6566    2.221     -3.451   
  5224487   15.417   0.023   -0.334   0.762   0.031   1.829   0.033   80.68699    8.713477   0.6429    5.1       -7.555   
  5224347   15.998   0.036   -0.087   0.646   0.051   1.758   0.052   80.681153   8.741017   0.4888    4.504     -1.116   
  5224307   12.711   0.005   -0.454   0.751   0.007   1.885   0.006   80.679471   8.732656   0.496     0.792     -3.33    
  5224044   17.274   0.093   -0.849   0.808   0.121   2.227   0.122   80.668539   8.716916   0.5332    0.979     -0.615   
  5224028   16.178   0.04    -0.802   0.879   0.051   2.136   0.053   80.667862   8.706924   0.8759    0.312     -4.438   
  5224014   15.337   0.021   -0.261   0.572   0.029   1.627   0.034   80.66729    8.137902   0.3203    6.474     -2.244   
  5225665   15.273   0.019   0.332    0.493   0.028   1.465   0.031   80.736082   8.737878   0.2926    0.6       -0.445   
  5224804   17.646   0.154   -1.131   1.166   0.183   2.163   0.203   80.70019    8.743009   ""        ""        ""       
  5225044   13.231   0.006   0.261    0.585   0.008   1.541   0.009   80.710199   8.726451   0.8184    -2.591    2.054    
  5224998   9.638    0.002   1.039    0.35    0.003   1.099   0.003   80.708274   8.707556   2.8998    -5.599    -3.849   
  5224828   18.492   0.282   -1.588   0.797   0.381   2.571   0.32    80.7012     8.747607   0.4638    0.37      -11.496  
  5224712   14.679   0.013   0.124    0.601   0.019   1.607   0.02    80.696345   8.736333   0.3777    0.455     0.577    
  5224782   16.502   0.054   -1.115   1.105   0.068   2.415   0.064   80.69927    8.743361   ""        ""        ""       
  5224694   17.043   0.088   -1.059   1.095   0.105   2.391   0.105   80.695622   8.734225   ""        ""        ""       
  5224565   15.53    0.025   -0.046   0.627   0.037   1.648   0.039   80.690246   8.733996   0.3661    3.035     -3.327   
  5224546   16.579   0.056   -1.309   1.185   0.066   2.582   0.065   80.689447   8.742438   1.4142    6.675     -24.391  
  5225073   17.173   0.104   -0.057   0.495   0.144   1.947   0.131   80.711394   8.705091   ""        ""        ""       
  5225364   15.599   0.025   0.149    0.667   0.033   1.617   0.043   80.723507   8.735867   0.2715    0.414     -0.859   
  5225273   13.067   0.006   -0.011   0.65    0.008   1.678   0.008   80.719712   8.748274   1.2781    15.864    -34.797  
  5224860   14.523   0.012   -0.334   0.771   0.016   1.853   0.017   80.702526   8.694988   1.2133    -4.484    -22.789  
  5225739   17.795   0.144   -0.701   1.027   0.177   2.353   0.178   80.739155   8.606293   ""        ""        ""       
  5225017   18.345   0.272   -2.417   0.944   0.328   3.308   0.281   80.709056   8.697559   ""        ""        ""       
  5225042   13.433   0.007   -0.273   0.734   0.009   1.814   0.01    80.710103   8.691501   1.1989    10.034    -20.053  
  5225548   15.953   0.036   -0.116   0.614   0.046   1.769   0.051   80.731182   8.697144   -0.0274   1.287     -0.71    
  5225618   14.275   0.01    1.289    0.594   0.015   1.64    0.016   80.734111   7.981236   2.1176    27.321    -6.949   
  5225770   14.323   0.01    0.512    0.849   0.014   1.994   0.014   80.740452   7.933794   ""        ""        ""       
  5225943   15.158   0.017   -0.062   0.698   0.024   1.775   0.025   80.747636   8.691856   0.4537    3.366     -4.798   
  5225726   17.878   0.155   -1.28    0.912   0.212   2.284   0.197   80.738599   8.705359   ""        ""        ""       
  5225458   14.468   0.012   2.009    0.87    0.016   2.072   0.016   80.72745    7.827757   0.2879    0.302     0.414    
  5225418   17.115   0.091   -0.45    0.691   0.124   1.895   0.124   80.725779   8.727534   ""        ""        ""       
  5230059   14.746   0.013   -1.373   1.102   0.016   2.677   0.015   80.752468   8.701657   4.8488    -6.162    -3.307   
  5231487   15.587   0.025   -0.132   0.678   0.035   1.764   0.036   80.811971   8.71327    0.6925    -0.919    1.224    
  5230452   14.901   0.02    0.086    0.626   0.026   1.579   0.028   80.768856   8.744207   0.7243    2.682     -4.589   
  5230694   12.498   0.004   0.23     0.584   0.006   1.529   0.006   80.778935   8.737971   1.0602    4.272     -1.943   
  5230657   14.522   0.012   1.86     0.787   0.017   1.885   0.017   80.777401   7.730794   0.567     -0.547    3.084    
  5230537   16.232   0.042   -1.032   1.047   0.053   2.244   0.055   80.77239    8.738265   0.7922    1.367     -8.853   
  5230516   18.246   0.285   -1.924   1.536   0.316   2.477   0.331   80.771524   8.739263   ""        ""        ""       
  5230483   14.151   0.011   0.178    0.577   0.016   1.542   0.017   80.770157   8.74414    0.7754    2.346     -5.053   
  5230399   16.091   0.038   -0.147   0.714   0.051   1.78    0.057   80.766664   8.725245   0.4846    -0.191    -1.168   
  5230337   16.027   0.036   1.021    0.775   0.048   1.946   0.048   80.764079   7.904345   0.2771    3.289     -6.472   
  5230309   16.59    0.055   -0.34    0.784   0.072   1.769   0.081   80.762881   8.725622   0.7212    4.834     -6.624   
  5230206   10.071   0.002   5.945    0.687   0.004   1.737   0.003   80.758598   7.760669   0.3895    -0.789    0.005    
  5230089   15.922   0.034   -0.207   0.66    0.047   1.708   0.052   80.753721   8.736607   0.346     2.735     -0.222   
  5230831   18.102   0.253   -1.856   1.096   0.29    2.845   0.27    80.784656   8.74735    2.3119    4.335     -8.584   
  5231005   16.682   0.073   0.111    0.759   0.092   1.642   0.107   80.791911   8.700278   -0.0055   1.18      -1.67    
  5231408   13.74    0.007   -0.286   0.748   0.01    1.83    0.011   80.808708   8.73785    1.4232    -1.207    -15.009  
  5231223   14.124   0.01    -0.009   0.651   0.014   1.649   0.015   80.800963   8.7256     1.2439    0.54      -2.871   
  5231040   15.334   0.023   0.716    0.674   0.03    1.634   0.033   80.79337    7.918075   -0.0033   0.115     0.878    
  5230995   18.789   0.397   -2.208   1.329   0.467   2.757   0.452   80.791468   8.711842   0.7935    1.135     -7.84    
  5230840   16.62    0.067   -0.439   0.662   0.093   1.889   0.088   80.785012   8.70088    0.3975    5.526     2.526    
  5230941   14.543   0.012   0.195    0.587   0.018   1.592   0.018   80.789244   8.725678   0.2391    3.724     -1.684   
  5230915   15.737   0.031   0.011    0.706   0.041   1.672   0.045   80.788133   8.707897   0.2247    1.909     -6.481   
  5232415   16.223   0.052   0.0      0.768   0.064   1.637   0.078   80.850638   8.689334   0.1572    0.204     -3.508   
  5232348   15.971   0.037   0.535    0.481   0.057   1.385   0.068   80.847847   8.693403   0.3622    0.887     0.07     
  5232002   17.884   0.191   -1.16    0.81    0.262   2.361   0.23    80.833424   8.708784   3.7898    -0.884    -7.445   
  5232625   13.832   0.009   0.566    0.475   0.013   1.363   0.014   80.859393   8.707997   0.2585    0.475     1.195    
  5232574   17.107   0.091   -0.867   0.801   0.118   2.114   0.114   80.857273   8.723228   0.1019    -0.881    -2.798   
  5232640   17.091   0.101   -1.112   1.049   0.116   2.388   0.116   80.86004    8.740719   0.8262    1.912     4.736    
  5232628   16.033   0.035   -0.841   0.518   0.051   1.522   0.064   80.859539   7.945333   ""        ""        ""       
  5232373   12.413   0.004   0.285    0.579   0.006   1.518   0.006   80.848891   8.707306   1.2476    4.959     -11.315  
  5232831   16.536   0.06    -0.901   0.805   0.076   2.178   0.073   80.867965   8.710619   1.4028    3.29      -5.604   
  5232502   12.241   0.004   0.448    0.537   0.006   1.461   0.006   80.854273   8.705453   1.6897    1.971     -19.483  
  5232703   15.487   0.025   -6.574   0.528   0.038   1.47    0.045   80.862651   8.162051   1.0495    1.403     -4.012   
  5232359   16.188   0.091   -1.159   1.371   0.115   2.339   0.112   80.8483     8.701262   1.6123    -6.338    -6.942   
  5231925   18.583   0.334   -1.989   1.432   0.378   2.952   0.355   80.830213   8.744881   1.7284    -6.778    -10.456  
  5232318   10.401   0.002   -0.276   0.734   0.004   1.801   0.003   80.846614   8.700428   1.3132    -4.994    -1.367   
  5231728   13.941   0.008   -0.216   0.74    0.011   1.802   0.012   80.822017   8.734223   0.2857    2.931     1.733    
  5231866   13.756   0.008   -1.402   1.094   0.011   2.739   0.009   80.827783   8.707001   ""        ""        ""       
  5232240   17.572   0.138   -0.997   1.116   0.166   2.439   0.169   80.843336   8.719881   ""        ""        ""       
  5232298   16.488   0.057   -3.205   0.613   0.076   1.615   0.091   80.845754   7.766268   0.0153    0.8       -0.37    
  5232250   15.055   0.018   0.268    0.569   0.027   1.537   0.029   80.843771   8.711167   0.0534    1.979     -0.905   
  5233533   14.069   0.01    0.2      0.615   0.014   1.596   0.015   80.897216   8.696541   0.365     2.238     -5.851   
  5233671   15.662   0.03    0.407    0.584   0.043   1.461   0.049   80.902967   8.687934   0.3987    -0.256    -1.904   
  5233695   18.049   0.22    -1.596   1.226   0.26    2.845   0.241   80.903976   8.727857   1.0597    0.393     -3.765   
  5233816   16.092   0.036   -0.118   0.761   0.048   1.831   0.055   80.909016   8.719727   0.4915    -2.172    2.371    
  5233283   16.669   0.071   -1.499   1.205   0.082   2.783   0.078   80.886805   8.714121   2.0619    6.59      0.922    
  5233668   13.595   0.007   0.342    0.556   0.011   1.514   0.011   80.902837   8.734737   0.9548    0.698     1.689    
  5233096   14.694   0.013   0.403    0.512   0.02    1.45    0.023   80.879023   8.731609   0.4946    0.186     -2.021   
  5233004   15.216   0.019   0.406    0.483   0.03    1.47    0.032   80.875206   8.704106   0.0763    2.215     -2.654   
  5233215   18.811   0.44    -2.011   1.531   0.475   3.074   0.46    80.883987   8.717516   1.5929    4.09      -12.699  
  5233565   15.175   0.021   0.388    0.522   0.031   1.412   0.035   80.898545   8.747377   -0.4875   4.393     -6.156   
  5233322   14.532   0.013   0.33     0.51    0.019   1.444   0.021   80.888456   8.737649   0.2772    1.341     0.954    
  5233534   16.904   0.066   -1.213   0.986   0.088   2.345   0.085   80.897279   8.727953   1.161     1.788     -6.951   
  5233056   14.868   0.015   0.429    0.521   0.023   1.496   0.027   80.877343   8.716176   0.2661    0.313     -0.819   
  5234120   13.645   0.008   0.457    0.51    0.011   1.453   0.013   80.921689   8.715082   0.671     -1.138    7.794    
  5234064   18.309   0.261   -2.102   1.231   0.302   2.995   0.283   80.919354   8.74743    3.3072    -7.962    -50.427  
  5233862   15.21    0.02    0.515    0.499   0.028   1.388   0.034   80.910957   8.725138   0.1408    0.827     -1.958   
  5234009   15.49    0.026   -0.128   0.728   0.035   1.771   0.037   80.917058   8.736131   0.6853    3.35      -3.061   
  5223229   18.025   0.191   -2.256   1.101   0.228   3.159   0.202   80.634545   8.797645   1.6108    -7.974    -11.817  
  5223469   15.032   0.016   0.441    0.523   0.023   1.482   0.027   80.644559   8.794963   0.2465    0.441     1.139    
  5223331   13.531   0.007   0.1      0.621   0.01    1.633   0.011   80.638792   8.764939   0.6354    1.175     1.354    
  5224025   17.07    0.084   -0.396   0.62    0.116   1.96    0.123   80.66771    8.764505   ""        ""        ""       
  5224484   14.98    0.016   0.092    0.631   0.023   1.634   0.025   80.686838   8.787727   0.3738    3.057     -2.159   
  5224155   13.898   0.008   -0.169   0.738   0.011   1.804   0.012   80.673158   8.788763   1.5186    2.304     -11.856  
  5224137   16.556   0.06    -0.84    0.973   0.073   2.188   0.076   80.672396   8.756885   0.6044    1.194     4.151    
